,Unnamed: 0,CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,item1,item2,item3,item4,item5,item6,item7,item8
2400,2401,2401,U571507,0724c655-a087-4a35-8c77-6f36267ed77f,Thousand Oaks,CA,Ventura,91362,34.19336,-118.81869,36062,Urban,America/Los_Angeles,Claims inspector/assessor,2.0,54,Regular High School Diploma,Unemployed,25584.35,Never Married,Male,Yes,9.077130565,17,1,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,No,Electronic Check,4.235635202,209.3969821,970.6301192,2,2,2,2,4,1,3,2
2402,2403,2403,T409278,1a3c9899-edcd-4a2b-9c46-24083d75ef77,Riverside,CA,Riverside,92503,33.88163,-117.44479,94512,Urban,America/Los_Angeles,Insurance risk surveyor,1.0,76,Bachelor's Degree,Unemployed,24729.42,Never Married,Female,No,8.649107959,16,0,0.0,No,Two Year,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,No,Yes,Credit Card (automatic),5.792794267,129.8816916,1110.224942,3,3,3,4,3,4,3,1
2413,2414,2414,P458494,2c7d5d5d-f72d-4ef1-acf2-fbdf90e29e37,Brooklyn,NY,Kings,11233,40.6783,-73.91995,76819,Urban,America/New_York,Equality and diversity officer,0.0,54,Bachelor's Degree,Student,39012.26,Never Married,Female,No,5.926697844,13,1,0.0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,No,No,No,Mailed Check,13.87202623,159.32568,1702.870167,2,2,3,3,3,2,4,3
2415,2416,2416,O489073,efa7e9d2-9f6a-4ccd-bcd1-cce6f6e92f5a,Toledo,OH,Lucas,43613,41.70628,-83.6037,32653,Urban,America/New_York,"Engineer, electrical",1.0,68,Regular High School Diploma,Part Time,33186.785,Married,Male,No,7.170165062,13,0,0.0,No,Month-to-month,No,Yes,None,Yes,No,No,Yes,No,Yes,No,No,Yes,Bank Transfer(automatic),8.440774133,115.0402319,839.5696843,2,3,2,5,3,3,4,3
2417,2418,2418,Z799254,52f4a3f1-07fd-4a5e-80ea-8e5227a5fca5,Glendale,AZ,Maricopa,85303,33.53271,-112.2211,33380,Urban,America/Phoenix,Graphic designer,2.0,53,Nursery School to 8th Grade,Unemployed,47956.52,Divorced,Prefer not to answer,Yes,7.060761214,12,0,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,11.630094,274.4713511,1687.100467,2,2,2,3,3,3,5,3
2432,2433,2433,U301898,279bd16b-d098-4f53-b52a-ecb46d090045,Santa Clara,CA,Santa Clara,95051,37.34865,-121.98435,58123,Urban,America/Los_Angeles,Operations geologist,1.0,76,Bachelor's Degree,Retired,62190.11,Separated,Male,No,40.08342701,15,1,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Bank Transfer(automatic),5.80298375,187.9313113,1163.473611,4,3,3,5,4,4,3,5
2473,2474,2474,O274996,f43fa46a-b5b4-4c4a-ba31-8f5fcb1b559c,Longmont,CO,Boulder,80504,40.1639,-105.02892,54023,Rural,America/Denver,"Administrator, charities/voluntary organisations",4.0,74,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Married,Male,Yes,14.08908286,12,2,0.0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),2.446064311,196.24613,1066.183659,5,3,3,3,3,3,5,4
2476,2477,2477,U98284,58736398-9a75-44f7-8bc6-1792d5389660,West Palm Beach,FL,Palm Beach,33409,26.71613,-80.09641,33875,Urban,America/New_York,Geophysicist/field seismologist,1.0,52,Regular High School Diploma,Part Time,30227.9,Divorced,Female,Yes,10.50861152,19,2,2.0,No,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Bank Transfer(automatic),8.040277589,183.3592879,3382.424,6,6,6,3,3,5,3,5
2486,2487,2487,Q368636,87dddf36-3ec8-455f-9df1-18bdb46cd511,Sarasota,FL,Sarasota,34232,27.32614,-82.47241,34639,Rural,America/New_York,Set designer,1.0,84,"Some College, Less than 1 Year",Part Time,76925.67,Never Married,Male,Yes,8.373541219,12,0,1.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Yes,No,No,Electronic Check,2.919931171,141.4639057,899.976724,4,4,3,5,2,3,3,4
2515,2516,2516,U315909,a0117b5c-24d1-4ff1-adc2-0f91ac046d77,Marion,OH,Marion,43302,40.59971,-83.12958,54023,Rural,America/New_York,"Scientist, research (maths)",1.0,64,"9th Grade to 12th Grade, No Diploma",Full Time,17126.28,Widowed,Male,No,12.80918073,9,0,0.0,No,Two Year,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,No,No,Yes,Electronic Check,14.0480076,160.1049884,1507.684892,3,4,5,4,3,3,3,4
2536,2537,2537,P870642,6f68895f-b2cf-41ef-8ae8-091a21ca941b,Kissimmee,FL,Polk,34759,28.09297,-81.43918,39850,Urban,America/New_York,Stage manager,0.0,42,"9th Grade to 12th Grade, No Diploma",Retired,34835.04,Widowed,Female,No,6.110382969,11,1,0.0,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Mailed Check,16.82081288,146.2972581,1559.752741,4,4,5,5,4,3,5,4
2537,2538,2538,N291590,5a16e589-1620-45c4-b364-eac76a1ca3bb,Canyon Country,CA,Los Angeles,91351,34.43321,-118.46293,32572,Urban,America/Los_Angeles,Chartered loss adjuster,2.0,53,"9th Grade to 12th Grade, No Diploma",Part Time,23000.55,Widowed,Male,Yes,5.403943743,10,1,2.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Electronic Check,1.025578983,184.7730368,570.4516207,4,4,5,4,2,5,5,4
2570,2571,2571,L223677,e14e5c92-18c5-44c2-b024-2f24d2c7c41c,San Ramon,CA,Contra Costa,94583,37.75515,-121.97273,35102,Rural,America/Los_Angeles,Housing manager/officer,1.0,63,Regular High School Diploma,Full Time,42613.78,Divorced,Female,No,11.16395271,14,5,0.0,No,One year,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Credit Card (automatic),36.19603,162.5418507,1636.48816,4,3,4,4,5,3,3,4
2578,2579,2579,F247943,a096d35d-a7dc-42a0-89e2-b9f9a645118d,Griffin,GA,Spalding,30223,33.2863,-84.27969,36986,Rural,America/New_York,Records manager,6.0,85,"Some College, Less than 1 Year",Full Time,33186.785,Widowed,Male,Yes,6.743515956,10,0,1.0,Yes,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Credit Card (automatic),10.29048316,194.0540385,1815.26546,4,5,5,3,3,5,5,4
2580,2581,2581,P514284,940f8813-057e-4b01-91b5-b94e197f76c7,Goldsboro,NC,Wayne,27530,35.36899,-78.07487,38865,Urban,America/New_York,"Designer, multimedia",2.0,82,"Some College, 1 or More Years, No Degree",Student,33186.785,Married,Male,Yes,8.954558863,16,2,0.0,Yes,One year,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),1.794201988,174.8868603,917.029715,4,4,4,4,4,5,5,5
2583,2584,2584,Z481614,5a9fc955-3788-4cb7-b55b-ac1b0facf19d,Marrero,LA,Jefferson,70072,29.83601,-90.11042,56308,Urban,America/Chicago,"Conservator, furniture",0.0,55,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Separated,Male,Yes,10.33230495,16,1,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Mailed Check,12.91537813,217.4476552,1524.881001,2,1,2,4,3,4,3,4
2611,2612,2612,C36361,90b2dfad-71a3-4501-9ce1-591bcfcba2ef,Broken Arrow,OK,Tulsa,74012,36.05359,-95.80494,62429,Suburban,America/Chicago,"Designer, jewellery",1.0,30,Associate's Degree,Retired,51136.82,Never Married,Male,No,4.483397555,15,1,0.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Mailed Check,2.333093949,139.6969376,530.0667964,6,4,5,2,5,4,5,5
2612,2613,2613,B269529,2473ea73-b742-4a36-bdda-37e4e30e50e7,Indianapolis,IN,Marion,46203,39.73761,-86.09695,39227,Suburban,America/Indiana/Indianapolis,"Administrator, arts",0.0,56,Professional School Degree,Full Time,17595.76,Never Married,Male,No,5.824748077,9,2,1.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Electronic Check,14.86158123,160.2269454,1439.925812,4,2,3,4,3,2,2,4
2626,2627,2627,J567825,1789bd68-3077-4a5b-904e-cc22b830a667,Cape Coral,FL,Lee,33914,26.56799,-82.01544,37375,Suburban,America/New_York,"Psychotherapist, child",1.0,82,Master's Degree,Part Time,36598.52,Never Married,Male,Yes,10.53307009,12,1,1.0,No,Month-to-month,Yes,No,None,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Mailed Check,5.150962982,164.7885055,822.9997439,2,3,3,4,2,2,5,2
2646,2647,2647,E356128,7cf8fd15-c4a7-4c31-a26a-f77dc6208e79,Morrisville,NC,Wake,27560,35.85921,-78.82712,32801,Rural,America/New_York,Optometrist,1.0,18,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Separated,Female,No,7.214530214,13,1,1.0,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,Yes,Bank Transfer(automatic),16.93744855,138.1528154,3382.424,3,4,4,5,3,5,4,3
2681,2682,2682,D308819,0dcdd2a2-4576-4840-ba79-0d4599b5ba84,Longmont,CO,Boulder,80503,40.17005,-105.20363,34791,Rural,America/Denver,Event organiser,1.0,53,Professional School Degree,Retired,33186.785,Divorced,Female,No,6.6393128,14,0,0.0,No,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Bank Transfer(automatic),5.874948556,196.333414,3382.424,4,4,4,2,4,3,3,5
2692,2693,2693,A22477,bac26e80-0fe1-4165-86ff-6bd7a305bcb3,Fargo,ND,Cass,58103,46.85617,-96.82207,49344,Urban,America/Chicago,"Surveyor, land/geomatics",0.0,86,"Some College, Less than 1 Year",Part Time,40316.05,Never Married,Male,No,14.15474306,10,2,0.0,Yes,One year,No,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Credit Card (automatic),3.628866529,183.7677731,601.2192303,4,4,4,4,2,5,5,3
2695,2696,2696,A595003,deb50c9b-f6dd-4534-9f65-3773118fc7eb,Miami Beach,FL,Miami-Dade,33141,25.85114,-80.14141,40005,Rural,America/New_York,Newspaper journalist,1.0,83,Regular High School Diploma,Student,18549.91,Never Married,Female,No,14.81828155,10,0,0.0,No,One year,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Bank Transfer(automatic),8.377189006,239.6138576,1133.808688,4,4,3,4,2,6,5,5
2701,2702,2702,J773316,13c7a4ed-7a37-42fc-8f76-cb308ce44a11,Raleigh,NC,Wake,27606,35.74049,-78.71758,46589,Rural,America/New_York,Brewing technologist,1.0,51,Nursery School to 8th Grade,Full Time,48969.64,Never Married,Female,Yes,8.851825043,11,0,0.0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,No,Mailed Check,36.19603,147.004065,1429.845787,5,5,5,3,3,3,3,1
2715,2716,2716,H810717,870c4120-7985-4e42-a5a0-0907d1257466,Boynton Beach,FL,Palm Beach,33436,26.52439,-80.1075,44249,Urban,America/New_York,Logistics and distribution manager,5.0,53,Regular High School Diploma,Full Time,18437.44,Never Married,Male,No,10.32056934,16,1,0.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,25.68868553,175.642745,2790.931185,4,5,4,3,3,5,4,3
2719,2720,2720,S199884,ab38984d-55ff-41c3-8a07-edaa75cdc2b3,Fort Lauderdale,FL,Broward,33321,26.21204,-80.2696,47974,Suburban,America/New_York,Secretary/administrator,3.0,30,Bachelor's Degree,Full Time,19713.67,Separated,Male,Yes,11.74547184,11,3,0.0,No,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Mailed Check,36.19603,182.8553058,3382.424,4,3,3,2,5,2,1,3
2736,2737,2737,Q969773,d92f5127-fd2d-459f-a16e-b8c1ea1dacfd,Saint George,UT,Washington,84770,37.17565,-113.60824,41454,Rural,America/Denver,Trading standards officer,4.0,63,Associate's Degree,Unemployed,30262.99,Separated,Male,No,7.179629052,12,1,0.0,No,Two Year,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Yes,Yes,No,Mailed Check,1.992273443,211.0781124,818.8755109,4,4,4,3,1,4,6,2
2737,2738,2738,J801308,b93baa1c-9e6e-42ea-bbdd-686316bf4eb0,Springfield,IL,Sangamon,62704,39.774,-89.68514,40828,Rural,America/Chicago,Herbalist,3.0,51,"Some College, 1 or More Years, No Degree",Full Time,31246.64,Never Married,Female,No,11.88872708,11,0,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Mailed Check,14.60083924,208.214241,1738.296024,4,3,3,4,4,4,3,4
2752,2753,2753,J110435,c18f101b-00b7-49a0-999d-6f45fe453708,Durham,NC,Durham,27705,36.02698,-78.98065,49019,Suburban,America/New_York,Dancer,1.0,53,"9th Grade to 12th Grade, No Diploma",Retired,105396.27,Separated,Male,Yes,14.30346598,11,0,0.0,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,No,Mailed Check,36.19603,242.4366521,1369.012136,3,3,4,4,3,3,2,5
2763,2764,2764,E674878,cd7a7fb4-4d0c-445a-bfa6-6aaf567050ee,Grapevine,TX,Tarrant,76051,32.92498,-97.07177,52454,Suburban,America/Chicago,Television production assistant,1.0,87,Regular High School Diploma,Part Time,34193.65,Never Married,Male,Yes,10.78174176,10,1,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,No,Yes,Credit Card (automatic),36.19603,147.561502,1732.048832,4,4,4,4,3,3,4,1
2800,2801,2801,B969696,e3d5c19b-6935-4556-b123-66f165301a94,Macon,GA,Bibb,31210,32.90485,-83.73572,34305,Urban,America/New_York,"Psychologist, educational",2.0,76,Bachelor's Degree,Full Time,61325.92,Separated,Female,Yes,10.70069473,12,1,0.0,No,Two Year,No,No,DSL,No,No,No,No,No,No,Yes,No,Yes,Mailed Check,5.954975156,117.5596503,1069.152457,3,4,3,3,3,4,3,3
2806,2807,2807,G736869,01369ae4-903d-4106-9d9f-516e21e8152e,Odessa,TX,Ector,79761,31.85574,-102.34958,33960,Rural,America/Chicago,Claims inspector/assessor,3.0,53,Master's Degree,Retired,47120.5,Separated,Female,No,12.9462801,21,2,0.0,No,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Credit Card (automatic),11.70115295,125.6824688,1131.849487,5,4,5,2,4,2,3,3
2827,2828,2828,R935213,b4ee9421-58a0-4113-b65f-6198ca13240f,Orlando,FL,Orange,32824,28.38842,-81.34887,46545,Rural,America/New_York,Film/video editor,1.0,68,Regular High School Diploma,Part Time,33186.785,Married,Male,Yes,11.53114401,13,0,1.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Electronic Check,8.259716315,253.842022,1380.765825,4,4,4,3,3,4,5,2
2868,2869,2869,X290895,ac8a69e9-8c76-40c5-895c-adeb404a389f,Philadelphia,PA,Philadelphia,19140,40.01238,-75.14513,51667,Urban,America/New_York,Agricultural engineer,1.0,84,Professional School Degree,Full Time,10457.56,Divorced,Female,No,9.027806911,8,1,0.0,No,One year,Yes,No,None,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),9.84183347,209.3473142,1276.902314,4,4,4,4,4,4,3,2
2870,2871,2871,O186325,128194b0-22e8-465c-9191-a55cc05fb1b1,Los Angeles,CA,Los Angeles,90045,33.95296,-118.40014,41149,Rural,America/Los_Angeles,Materials engineer,1.0,34,Regular High School Diploma,Full Time,6402.95,Widowed,Male,No,8.314260952,13,1,1.0,No,One year,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,No,Yes,Bank Transfer(automatic),3.612293649,150.6786949,1195.475034,4,4,3,4,4,4,4,4
2903,2904,2904,O952757,a10ff92a-b649-45ae-b617-20b6dbc95625,Albuquerque,NM,Bernalillo,87110,35.10811,-106.5781,38753,Suburban,America/Denver,Fashion designer,1.0,65,Regular High School Diploma,Full Time,13925.38,Widowed,Male,Yes,10.47099137,11,0,0.0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,7.467092723,219.1332555,1254.859385,4,4,4,2,4,3,4,3
2906,2907,2907,W100112,e7d4771c-bdfa-4c4a-a1b9-2ca4c4afcff0,Tampa,FL,Hillsborough,33613,28.08364,-82.45087,34941,Rural,America/New_York,Aeronautical engineer,2.0,51,Professional School Degree,Full Time,33186.785,Separated,Female,No,5.950619696,5,2,0.0,No,One year,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),6.224412887,150.1448979,764.0244287,4,3,4,3,3,3,3,3
2911,2912,2912,K505990,4185dc9c-9239-4053-a49f-1268f65e80f0,San Francisco,CA,San Francisco,94122,37.75878,-122.48512,62131,Rural,America/Los_Angeles,Radio broadcast assistant,5.0,53,Bachelor's Degree,Full Time,8168.76,Separated,Female,No,8.069643266,15,1,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,No,Credit Card (automatic),3.58302476,161.0127545,719.7798137,3,3,3,5,2,4,2,2
2929,2930,2930,P988126,04c7c4e4-58aa-4688-b766-8db10443ccc8,Bountiful,UT,Davis,84010,40.86774,-111.86726,46327,Suburban,America/Denver,"Physicist, medical",1.0,53,Master's Degree,Full Time,28600.78,Married,Male,No,12.19681787,12,2,0.0,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,36.19603,205.4889721,3382.424,3,2,3,5,4,5,3,5
2933,2934,2934,J479196,42b39bda-8344-4669-acbc-4b86d02e9e75,Denver,CO,Denver,80205,39.75866,-104.9634,34381,Suburban,America/Denver,"Scientist, marine",3.0,74,"9th Grade to 12th Grade, No Diploma",Part Time,6932.32,Separated,Male,Yes,36.10038377,15,1,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Bank Transfer(automatic),9.41730187,272.5818856,1860.127661,3,3,3,3,4,2,4,2
2939,2940,2940,W951099,a872fdf9-9323-4fd7-8736-d4e340546ba4,Long Beach,CA,Los Angeles,90804,33.78185,-118.14863,39344,Rural,America/Los_Angeles,"Engineer, building services",3.0,27,Doctorate Degree,Full Time,9791.48,Divorced,Male,No,11.35037492,15,2,0.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,No,No,Electronic Check,7.129721487,115.1679804,905.0282527,4,4,4,2,5,4,4,4
2952,2953,2953,E399736,75637ca5-0b01-4958-9734-279c93c05c95,Hollywood,FL,Broward,33025,25.98743,-80.28139,71763,Suburban,America/New_York,"Merchandiser, retail",3.0,87,"9th Grade to 12th Grade, No Diploma",Part Time,15469.0,Married,Male,No,9.54521143,5,0,1.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),6.611955383,194.9260053,901.8396595,4,3,3,3,3,3,7,5
2954,2955,2955,B874036,76dda36d-3026-417b-b0ca-bacc1e5a752c,Lansing,MI,Ingham,48911,42.67443,-84.57088,40041,Rural,America/Detroit,"Nurse, adult",2.0,53,Bachelor's Degree,Full Time,33186.785,Separated,Male,No,13.74608252,10,0,1.0,No,One year,Yes,No,None,Yes,Yes,No,No,Yes,No,No,No,Yes,Electronic Check,25.11298625,124.3821801,2275.551071,3,3,3,4,4,4,3,4
2959,2960,2960,N740549,f64d02aa-0ded-455a-af79-a48702004686,Perris,CA,Riverside,92571,33.82427,-117.20461,56446,Urban,America/Los_Angeles,Museum/gallery exhibitions officer,0.0,22,"Some College, 1 or More Years, No Degree",Full Time,104867.5,Never Married,Male,Yes,5.707867553,7,0,0.0,No,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Mailed Check,8.259384928,184.8550004,1262.417547,3,2,4,4,4,3,3,3
2979,2980,2980,K99070,c1bc522a-99a3-4153-8574-fdb51b091a94,Miami,FL,Miami-Dade,33134,25.75345,-80.27108,41861,Suburban,America/New_York,Community education officer,0.0,53,Bachelor's Degree,Full Time,13360.17,Married,Male,No,14.68072961,12,0,1.0,No,Two Year,No,No,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),1.602965776,137.4114471,792.9175185,3,4,4,4,4,4,3,4
2985,2986,2986,G512688,399251f8-5323-474e-b473-367637fc7f5c,Danbury,CT,Fairfield,6811,41.42442,-73.48159,32388,Suburban,America/New_York,Mental health nurse,0.0,79,GED or Alternative Credential,Full Time,45633.91,Never Married,Male,No,7.335736652,18,2,0.0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Electronic Check,17.25514248,137.4072812,1967.228079,3,4,2,3,4,3,3,4
2989,2990,2990,N870975,ff874d8a-62d4-4feb-9a8f-5de49a40ff06,Porter Ranch,CA,Los Angeles,91326,34.28048,-118.55758,37035,Urban,America/Los_Angeles,"Scientist, biomedical",5.0,76,Master's Degree,Full Time,18493.95,Widowed,Female,Yes,11.85783885,12,1,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Credit Card (automatic),4.327078087,165.8424152,779.2981636,2,3,2,4,5,2,3,3
2998,2999,2999,I311125,7c1fcc70-0934-4e8d-b10c-b9bd51deec4b,Kearny,NJ,Hudson,7032,40.75377,-74.12033,41523,Urban,America/New_York,Operational investment banker,2.0,46,GED or Alternative Credential,Student,51108.77,Widowed,Female,No,10.75474769,13,1,0.0,No,Month-to-month,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Mailed Check,11.65332777,140.1715058,1622.06829,4,5,3,3,4,4,4,3
3001,3002,3002,Z02519,3f91528b-ff53-4b01-99bf-05015081bf4e,Ormond Beach,FL,Volusia,32174,29.28542,-81.16355,50869,Rural,America/New_York,Chief Executive Officer,1.0,27,"Some College, 1 or More Years, No Degree",Full Time,145569.5,Separated,Male,Yes,12.55818,6,2,0.0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Electronic Check,2.258878,174.6733,755.0712,4,5,4,5,3,4,4,5
3018,3019,3019,T274245,3f3c3391-0f9f-4910-ad48-2255737ab8ac,Wayne,NJ,Passaic,7470,40.94802,-74.24525,54190,Urban,America/New_York,Probation officer,7.0,28,Regular High School Diploma,Full Time,96788.12,Never Married,Female,No,43.49816,14,1,2.0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Electronic Check,21.73641,211.6881,2371.074,5,4,4,1,6,5,4,4
3025,3026,3026,J307274,2734648f-f52f-48b7-9957-fb42189542e9,Philadelphia,PA,Philadelphia,19152,40.0607,-75.04673,37067,Suburban,America/New_York,Leisure centre manager,4.0,53,Master's Degree,Full Time,33186.785,Widowed,Female,Yes,6.577815,14,1,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Credit Card (automatic),1.813125,149.3743,492.3321,3,3,3,3,3,3,3,3
3027,3028,3028,Q111213,b60d5c08-8921-4f2a-8947-411e789c8962,Houston,TX,Harris,77081,29.71205,-95.48116,52078,Suburban,America/Chicago,Insurance broker,3.0,22,Associate's Degree,Full Time,33186.785,Divorced,Female,Yes,12.08708,13,1,0.0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),18.47081,133.2073,2382.031,4,4,4,4,5,4,2,4
3030,3031,3031,B981819,2f83dd8e-8f9c-4571-8534-e4202b4b717a,Cambridge,MA,Middlesex,2138,42.38004,-71.13463,38835,Urban,America/New_York,Chartered accountant,1.0,53,Regular High School Diploma,Student,45594.27,Divorced,Female,No,7.059685,15,1,1.0,No,One year,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Electronic Check,8.74736,163.3867,1209.751,4,4,4,2,4,4,5,3
3041,3042,3042,U426708,5485952b-5f60-495f-86a4-e7e89f9bbf59,Teaneck,NJ,Bergen,7666,40.88988,-74.01063,40543,Rural,America/New_York,"Scientist, forensic",7.0,53,GED or Alternative Credential,Student,43098.2,Divorced,Male,Yes,9.012847,13,2,0.0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Bank Transfer(automatic),3.518534,210.0682,973.9939,3,3,3,6,1,4,4,4
3053,3054,3054,F945096,314abe99-4f92-4040-b839-e52f94ed8f2e,Caguas,PR,Caguas,725,18.21858,-66.04275,80555,Rural,America/Puerto_Rico,Community education officer,1.0,53,"Some College, 1 or More Years, No Degree",Unemployed,89747.43,Widowed,Female,No,14.28509,14,0,1.0,No,Month-to-month,Yes,Yes,None,Yes,Yes,Yes,No,No,No,No,No,No,Electronic Check,11.31382,115.8176,3382.424,6,6,4,4,4,4,4,3
3061,3062,3062,U358684,dcfde902-afc4-4815-af9f-969c1a7b9fcc,Las Vegas,NV,Clark,89128,36.19682,-115.2644,36753,Urban,America/Los_Angeles,Audiological scientist,1.0,66,Regular High School Diploma,Full Time,33186.785,Married,Female,No,11.31263,17,2,1.0,No,One year,No,Yes,None,Yes,No,No,No,Yes,No,Yes,No,Yes,Electronic Check,2.563452,118.255,680.4044,4,3,4,2,5,3,3,3
3062,3063,3063,H203149,bfc1564d-ed7b-4af3-ad23-26971038af49,Oswego,NY,Oswego,13126,43.43486,-76.46232,36335,Suburban,America/New_York,"Nurse, learning disability",1.0,29,Regular High School Diploma,Part Time,78712.17,Separated,Female,Yes,8.080367,14,1,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Bank Transfer(automatic),8.287531,152.0691,1530.742,3,3,3,4,3,4,4,3
3066,3067,3067,W938798,f8ccb925-e98b-49d8-99e5-b6559d5d96b9,Tolleson,AZ,Maricopa,85353,33.41824,-112.2729,41818,Rural,America/Phoenix,Research scientist (physical sciences),1.0,57,Bachelor's Degree,Full Time,33186.785,Separated,Female,Yes,9.618458,15,0,1.0,No,Month-to-month,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Yes,Electronic Check,10.02202,201.528,1150.221,5,4,4,3,3,4,6,3
